"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
7582,9,"Alcohol_consumption Hepatitis_B Measles BMI Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.742674503360373,0.741863035431236,4.77037421668098,0.740522540484196,1526.17383419992,17099.2489088645,8964.43845560104,17164.8086286733,65402.9567041256,22.9159408761247,0.259128758704376,0.00800427813587441
7583,9,"Hepatitis_B Measles BMI Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years",0.739857778215751,0.739037427831708,4.79641178902097,0.737830621632384,1574.01044069989,17130.4283629744,8995.46610848836,17195.9880827833,66118.8677004584,23.1667823501386,0.261965222637678,0.00809189421661373
7584,9,"Hepatitis_B Measles Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.738833579140369,0.738009998976481,4.80584442702445,0.736776048540289,1591.4044730002,17141.6820030872,9006.6653144054,17207.2417228961,66379.1825493884,23.2579916774821,0.262996599001604,0.00812375259976237
7585,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Economy_status_Developed",0.73879665068488,0.737972954068259,4.8061841838322,0.736793330764012,1592.0316311016,17142.0869388348,9007.0682949696,17207.6466586437,66388.5684447118,23.261280315078,0.263033786240944,0.0081249012835606
7586,9,"Alcohol_consumption Measles Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.738185503850253,0.737359880001147,4.81180349948803,0.736057610286325,1602.41077324034,17148.7801151621,9013.72918930054,17214.339834971,66543.9001568312,23.3157055660222,0.263649215814427,0.00814391140618778
7587,9,"Alcohol_consumption Hepatitis_B Measles Polio Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.737798215830517,0.736971370680718,4.81536110462778,0.735776776848843,1608.98810814205,17153.0135450464,9017.94223507945,17218.5732648553,66642.3349482435,23.3501952278637,0.264039217835702,0.00815595825373743
7588,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria Incidents_HIV Population_mln Thinness_five_nine_years Economy_status_Developed",0.73594830275685,0.735115623963862,4.83231816408238,0.733928010020897,1640.40528916631,17173.1489856785,9037.98108512034,17238.7087054874,67112.5168238969,23.5149379337973,0.265902094560901,0.00821350101169257
7589,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria Incidents_HIV Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.734570054481926,0.733733029425983,4.84491317107557,0.732379228405688,1663.81215955715,17188.0590851262,9052.82004462404,17253.618804935,67462.8183425164,23.6376768632591,0.267290001197948,0.00825637232711542
7590,9,"Alcohol_consumption Hepatitis_B Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.731770051116238,0.730924196336997,4.87040046963108,0.729813447576283,1711.36477911563,17218.1129951583,9082.73154844369,17283.6727149672,68174.4792594832,23.8870291910268,0.270109626170964,0.00834346826596729
7591,9,"Alcohol_consumption Hepatitis_B Measles Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.728675636020353,0.727820023099604,4.89841341755304,0.726616933335672,1763.91741016381,17250.9641902721,9115.42858484823,17316.5239100809,68960.9691300311,24.1626001480812,0.273225726025755,0.00843972207454345
7592,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria Incidents_HIV Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years",0.709666668773383,0.708751111667203,5.06710014628096,0.707265176822757,2086.74780343109,17444.8989785919,9308.48457765361,17510.4586984008,73792.370130239,25.8554303387786,0.292367902573685,0.00903100845271978
7593,9,"Alcohol_consumption Hepatitis_B Measles Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.709645061978819,0.708729436736286,5.06728869121058,0.707011856890638,2087.11475287636,17445.1121113963,9308.69677351184,17510.6718312052,73797.8618062207,25.8573545166514,0.292389660782366,0.00903168054621838
7594,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Population_mln Schooling Economy_status_Developed",0.698814384343203,0.697864604896492,5.16093218532736,0.69706074952214,2271.05277933672,17549.9993500507,9413.13040445975,17615.5590698596,76550.6334892794,26.8218728857493,0.303296236649487,0.00936857586878673
7595,9,"Alcohol_consumption Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.697872963607305,0.696920215419661,5.1689916967843,0.696059866165565,2287.04098229648,17558.9374393377,9422.03052272396,17624.4971591466,76789.9090388629,26.9057104463685,0.304244254587458,0.0093978593774612
7596,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Schooling Economy_status_Developed",0.697855088542761,0.696902283986659,5.16914460381096,0.696242440813559,2287.34455555436,17559.1068802162,9422.19924480589,17624.6666000251,76794.4522422675,26.9073022976525,0.304262254915243,0.009398415393053
7597,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Schooling Economy_status_Developed",0.697788036187919,0.696835020184307,5.16971814332386,0.696105890197515,2288.48330958566,17559.7423919574,9422.83206093964,17625.3021117663,76811.4945576149,26.9132735978899,0.304329777153441,0.0094005011004735
7598,9,"Alcohol_consumption Measles BMI Polio GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.697627513802092,0.696673991596142,5.17109093034568,0.695811861335434,2291.20947057438,17561.2632253954,9424.34644573957,17626.8229452042,76852.2936186772,26.9275688059083,0.304491424433352,0.00940549425443597
7599,9,"Alcohol_consumption BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.697545261498893,0.696591479912869,5.17179421063282,0.695797354057644,2292.60636621023,17562.0421936302,9425.12211218338,17627.6019134391,76873.1992183758,26.9348937268418,0.304574253136714,0.00940805276620696
7600,9,"Alcohol_consumption BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.697355682175324,0.696401302756816,5.17341480295948,0.695599333622036,2295.82600285791,17563.8367930261,9426.90910792739,17629.396512835,76921.3835159027,26.9517765799868,0.304765160976916,0.00941394975525185
7601,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Schooling Economy_status_Developed",0.696775002369187,0.695818791795018,5.17837550720505,0.695093593302915,2305.68772168472,17569.3266484506,9432.37572957175,17634.8863682595,77068.9715968185,27.0034886111658,0.305349910017855,0.00943201218100018
7602,9,"Alcohol_consumption BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.696395179234176,0.695437770899596,5.18161773870016,0.694580834367801,2312.13828001619,17572.9118829521,9435.94581246455,17638.471602761,77165.5090809727,27.0373134929555,0.305732394842669,0.00944382682842054
7603,9,"Alcohol_consumption Hepatitis_B BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.696389506172378,0.695432079947974,5.18166614949326,0.694707851979562,2312.23462595373,17572.9653982328,9435.99910171252,17638.5251180417,77166.9509707971,27.0378187034785,0.30573810765963,0.00944400329272394
7604,9,"Alcohol_consumption Hepatitis_B BMI Polio GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.696181411720802,0.695223329277034,5.18344160076786,0.694493286288983,2315.76870609425,17574.9277097196,9437.9531275962,17640.4874295285,77219.841153016,27.0563504083086,0.30594766037646,0.00945047620695398
7605,9,"Alcohol_consumption Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.695975068775084,0.695016335635271,5.18520150800973,0.694151562052019,2319.27304030918,17576.8721779924,9439.88939063384,17642.4318978013,77272.2861649608,27.0747261340179,0.306155449313388,0.00945689463944695
7606,9,"Alcohol_consumption Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.69580814083788,0.694848881296023,5.1866248061097,0.69397895827457,2322.10798714847,17578.4442543695,9441.45483684578,17644.0039741783,77314.7132885543,27.089591783903,0.306323547032913,0.00946208704228102
7607,9,"Alcohol_consumption Hepatitis_B BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.694502016823895,0.693538638460691,5.19774791592902,0.69281710781816,2344.2899670326,17590.7152309835,9453.67417334185,17656.2749507924,77646.6833943245,27.2059077381019,0.307638823983225,0.00950271488532184
7608,9,"Alcohol_consumption Hepatitis_B BMI Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.694384431558628,0.693420682393956,5.1987481185527,0.692688664089149,2346.28692441253,17591.8173639766,9454.77167793611,17657.3770837855,77676.5693718657,27.2163792110883,0.307757233251753,0.00950637245202306
7609,9,"Alcohol_consumption BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.693927359216749,0.692962168688701,5.20263423633596,0.69210523038023,2354.04941050466,17596.0975034694,9459.0338581887,17661.6572232783,77792.740847203,27.2570834665911,0.308217508623358,0.00952058998662568
7610,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Schooling Economy_status_Developed",0.691821502637864,0.690849671356764,5.22050127118084,0.689970711664413,2389.81329492265,17615.7350637329,9478.58932891718,17681.2947835418,78327.9744266677,27.4446190411282,0.310338122431247,0.00958609403496826
7611,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Schooling Economy_status_Developed",0.691160964288011,0.690187050019823,5.22609299081809,0.689380114922339,2401.03125602914,17621.8670857753,9484.69582124674,17687.4268055842,78495.8596990599,27.5034428186757,0.311003289641295,0.00960664051303078
7612,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.690575323610621,0.68959956254282,5.23104567284066,0.688549587305681,2410.97722562017,17627.292846236,9490.09903338377,17692.8525660448,78644.7086563833,27.5555966367504,0.311593034317826,0.00962485724992909
7613,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.690451526695202,0.689475375237688,5.23209200593591,0.688574978991138,2413.0796758149,17628.4384674011,9491.2398985014,17693.99818721,78676.1734136849,27.5666212838664,0.311717698765939,0.00962870803407726
7614,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.690445178378164,0.68946900690143,5.23214565635159,0.68842388760263,2413.18748965136,17628.4972026078,9491.29838991497,17694.0569224167,78677.7869292898,27.5671866287692,0.311724091570132,0.00962890550263723
7615,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.690389422970344,0.689413075670671,5.23261682859614,0.688522248267541,2414.13438697614,17629.0130049727,9491.81205152424,17694.5727247816,78691.9579639181,27.5721518873456,0.311780237695596,0.00963063981112043
7616,9,"Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.690130114868356,0.689152949848669,5.23480760639112,0.688182278564321,2418.53823151198,17631.4106865553,9494.1997864664,17696.9704063642,78757.8648281382,27.5952443877448,0.31204136295317,0.00963870575949441
7617,9,"Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.690118235927259,0.689141033447702,5.23490794427203,0.688174955374113,2418.7399722576,17631.5204766216,9494.30912125448,17697.0801964305,78760.8840309782,27.5963022584782,0.312053325138423,0.00963907526173862
7618,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Schooling",0.689746751403209,0.688768377458791,5.23804479361351,0.68791020572554,2425.04891547547,17634.9517674934,9497.72619114387,17700.5114873023,78855.3021378503,27.6293845511413,0.312427412917721,0.00965063053120275
7619,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.689719991035976,0.688741532703574,5.23827068807304,0.68776097521281,2425.50338834429,17635.1987862982,9497.97218677118,17700.7585061071,78862.1036680618,27.6317676767987,0.312454360813807,0.00965146292995512
7620,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.689595649381482,0.68861679894155,5.23932017560729,0.687639100406857,2427.61508987432,17636.3462761543,9499.11492464727,17701.9059959632,78893.7068785931,27.6428408352693,0.312579573818368,0.00965533065856903
7621,9,"Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.689578671520497,0.688599767541409,5.23946345844647,0.687795352532353,2427.90342587215,17636.5029210726,9499.27092100124,17702.0626408814,78898.0220448765,27.6443527867223,0.312596670655253,0.00965585876605645
7622,9,"Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.689569205871421,0.688590272042705,5.23954334107666,0.687776537570134,2428.06418153939,17636.5902514302,9499.35788979478,17702.1499712391,78900.4278750205,27.6451957434343,0.312606202636838,0.00965615320127148
7623,9,"Alcohol_consumption BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.689517326705469,0.68853822927742,5.23998113878847,0.687491848673648,2428.94524842374,17637.0688428586,9499.83449994094,17702.6285626674,78913.6137073183,27.6498158060212,0.312658445356862,0.00965776693671225
7624,9,"Alcohol_consumption Measles BMI Polio GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.689491851716871,0.68851267395424,5.24019610363706,0.687363274589768,2429.37789163264,17637.3038233602,9500.0685077748,17702.8635431691,78920.0885401588,27.6520844631895,0.312684098866753,0.00965855935292017
7625,9,"Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.689111262029281,0.688130884088939,5.24340657308902,0.687244753260257,2435.84146837101,17640.8120771853,9503.56224823349,17706.3717969942,79016.8208546184,27.6859776097791,0.313067355615924,0.00967039784446062
7626,9,"Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.689106451301351,0.688126058190529,5.24344714146894,0.68724188282014,2435.92316924246,17640.8563947064,9503.60638251888,17706.4161145153,79018.0435699522,27.6864060257669,0.313072200056032,0.00967054748530419
7627,9,"Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.689101501927601,0.688121093209083,5.2434888787074,0.687017409477025,2436.00722474392,17640.9019887486,9503.6517880502,17706.4617085575,79019.3015241049,27.6868467887605,0.313077184113551,0.0096707014388168
7628,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.689026397480754,0.688045751922704,5.24412218114171,0.68707870668535,2437.28272792076,17641.5937680923,9504.3407075281,17707.1534879012,79038.3903938423,27.6935351623805,0.313152814870467,0.0096730376118337
7629,9,"BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.688953719643573,0.687972844898231,5.24473494889584,0.686966868373053,2438.51701984488,17642.2630371378,9505.00721035896,17707.8227569467,79056.8625060136,27.7000074359857,0.313226002012744,0.00967529830356733
7630,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.688896219391736,0.687915163321143,5.24521969933884,0.686881515261611,2439.49354995681,17642.7924294245,9505.53441498035,17708.3521492334,79071.4770177136,27.7051280804172,0.313283905209583,0.00967708688656666
7631,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.688884214468552,0.687903120540808,5.24532090005713,0.686942614653371,2439.69743026353,17642.9029437891,9505.64447270039,17708.462663598,79074.5282407035,27.7061971703966,0.313295994259769,0.00967746030756621
7632,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.688550460041829,0.687568313629908,5.24813364678014,0.686527518689727,2445.36560105018,17645.9736987142,9508.70254563292,17711.5334185231,79159.3567035098,27.7359194358146,0.313632087540218,0.00968784195763765
7633,9,"Alcohol_consumption Hepatitis_B BMI Polio GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.688480873995215,0.687498508145866,5.24871989981531,0.686514106721069,2446.54738491578,17646.6135204234,9509.339726467,17712.1732402323,79177.0429928722,27.7421163721883,0.313702161225561,0.00969000647720041
7634,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.688453498212764,0.687471046034739,5.24895051913449,0.686596803498868,2447.01230941693,17646.8651929198,9509.59036032647,17712.4249127287,79184.0009396663,27.7445543032145,0.313729728849515,0.00969085801884625
7635,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.688237995194358,0.687254863434284,5.25076560794002,0.686369334446186,2450.67220967762,17648.8455948004,9511.56259207844,17714.4053146093,79238.7741151445,27.763745772746,0.313946742050251,0.00969756138140058
7636,9,"Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.688224292446797,0.687241117475536,5.25088099904596,0.686367210297362,2450.9049242342,17648.9714722517,9511.6879503956,17714.5311920606,79242.2568644918,27.7649660612795,0.313960540822672,0.00969798761433954
7637,9,"Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.688176230025556,0.687192903490949,5.25128571359385,0.68632524929169,2451.72117112172,17649.4129439965,9512.12760161878,17714.9726638054,79254.4726165122,27.7692462263541,0.314008940051349,0.00969948262743585
7638,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.687957976635086,0.686973961845217,5.25312314637443,0.685996945477091,2455.42778111069,17651.4168292632,9514.12322652972,17716.976549072,79309.944838402,27.7886826283327,0.314228722897955,0.00970627154211489
7639,9,"Hepatitis_B BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.687793827486315,0.686809295057225,5.25450466273416,0.685877209125454,2458.21553562484,17652.9230352114,9515.62322706825,17718.4827550203,79351.6656931569,27.8033008151708,0.314394022356107,0.00971137750891446
7640,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.687779758081038,0.686795181284517,5.25462305713069,0.685850070174838,2458.45447715069,17653.0520969416,9515.75175721452,17718.6118167505,79355.2416338088,27.8045537561491,0.314408190355675,0.00971181514698187
7641,9,"Alcohol_consumption Measles BMI Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.687691603185871,0.686706748395638,5.25536482206094,0.685569204285988,2459.95161684824,17653.8606287071,9516.55695926229,17719.420348516,79377.6474617082,27.8124043282532,0.314496963014648,0.00971455726274252
7642,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.687589838849396,0.686604663148501,5.25622097123966,0.685623609545361,2461.6798864769,17654.7936986745,9517.48618768795,17720.3534184834,79403.5123238359,27.8214668795682,0.314599440485927,0.00971772270909004
7643,9,"Alcohol_consumption Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.687540562283803,0.686555231190795,5.25663548769446,0.685393610460973,2462.51675324838,17655.2454027881,9517.93603249602,17720.805122597,79416.0366680151,27.825855169413,0.314649062367327,0.00971925548894177
7644,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.687531785001076,0.68654642622918,5.25670931912069,0.68559341005515,2462.66581835002,17655.3258541416,9518.01615272313,17720.8855739505,79418.2675400029,27.8266368241447,0.314657901158692,0.00971952851207063
7645,9,"Alcohol_consumption BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.68733485242987,0.686348872637253,5.25836557433802,0.685308394267356,2466.0103356288,17657.1303167934,9519.81319066526,17722.6900366023,79468.3207706247,27.8441745155793,0.314856213775947,0.00972565422870005
7646,9,"Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.687271764225789,0.686285585486486,5.25889605256761,0.685189729207392,2467.08176625781,17657.7081438761,9520.38864108992,17723.267863685,79484.3555403385,27.8497927911626,0.314919744083771,0.0097276166286144
7647,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.687133208766714,0.686146593097092,5.26006091071544,0.685154489836231,2469.43486165544,17658.976769182,9521.65204993455,17724.5364889909,79519.5713926708,27.8621317499897,0.315059270499112,0.00973192648693066
7648,9,"Alcohol_consumption Hepatitis_B BMI Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.687008696526541,0.686021688211453,5.26110748522671,0.685070598396013,2471.54946025195,17660.116334408,9522.78693115665,17725.6760542169,79551.2179599932,27.8732200998479,0.315184655284766,0.00973579952172387
7649,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.686995122398953,0.686008071278277,5.26122156854018,0.685011048128608,2471.77999044807,17660.2405406016,9522.91062692168,17725.8002604105,79554.668018734,27.8744289342203,0.315198324535883,0.00973622175385432
7650,9,"Alcohol_consumption Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.686234632335162,0.685245183032785,5.26760913570808,0.684107752726983,2484.69543730954,17667.1905980684,9529.83215472334,17732.7503178773,79747.9574493018,27.9421538412595,0.315964143892342,0.00975987729545297
7651,9,"Alcohol_consumption Hepatitis_B BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.686166379571972,0.685176715036635,5.26818203088101,0.684184067386703,2485.85457794542,17667.8135306042,9530.45253319632,17733.3732504131,79765.3048656058,27.9482320430168,0.316032874951,0.00976200034236145
7652,9,"Hepatitis_B BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.686102423836446,0.685112557618691,5.26871880143528,0.684209119801416,2486.94074191127,17668.3971218871,9531.0337321725,17733.956841696,79781.5601308486,27.9539275760019,0.316097278869676,0.00976398972740966
7653,9,"Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.685802611568942,0.684811799902551,5.27123435052578,0.683589805062488,2492.03247103927,17671.1313020597,9533.75671001421,17736.6910218686,79857.7617082553,27.9806271463351,0.316399192134149,0.00977331558438452
7654,9,"Hepatitis_B BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.685406992595864,0.684414933357378,5.27455192151269,0.683393169127821,2498.75129100479,17674.7352148927,9537.34587182189,17740.2949347016,79958.3139306564,28.0158587153593,0.316797583489659,0.00978562157169515
7655,9,"Alcohol_consumption Hepatitis_B BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.685232411971603,0.684239802198563,5.27601525163869,0.683293568072576,2501.71620387221,17676.3241256835,9538.92828442364,17741.8838454924,80002.6860941575,28.0314058699006,0.316973387524041,0.00979105201637305
7656,9,"Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.684856898456633,0.683863104513434,5.27916142133494,0.682702465374549,2508.09357167657,17679.7388028817,9542.32900757037,17745.2985226906,80098.1282267177,28.0648469615126,0.317351532528254,0.009802732610239
7657,9,"Hepatitis_B Measles BMI Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.684513494490361,0.683518617633463,5.28203692672638,0.682409616859359,2513.92562115305,17682.8579366667,9545.43540814892,17748.4176564756,80185.4092580629,28.0954285598792,0.317697342969412,0.0098134144155591
7658,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.683387223311741,0.682388794793803,5.29145683200473,0.681334821871544,2533.0531499028,17693.0640677604,9555.59996220915,17758.6237875693,80471.6671924468,28.19572784649,0.318831506728121,0.00984844781834203
7659,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.683112515182726,0.68211322038127,5.29375189263641,0.681064657527005,2537.71853399081,17695.5479313943,9558.07372746548,17761.1076512032,80541.4881938744,28.2201917854502,0.31910813993162,0.00985699279464455
7660,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria Population_mln Schooling Economy_status_Developed",0.682791324204437,0.681791016537247,5.29643403503676,0.680940095929799,2543.17333900404,17698.4493558079,9560.96336587607,17764.0090756168,80623.1234765073,28.248795221816,0.319431581722652,0.00986698365042268
7661,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Schooling",0.682506141974842,0.681504934994385,5.29881434435289,0.680381318988618,2548.01660534969,17701.0230400679,9563.52660447832,17766.5827598768,80695.6066204573,28.2741919244267,0.319718762426175,0.00987585443048486
7662,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Thinness_five_nine_years Schooling",0.682477064403594,0.681475765727922,5.29905698388769,0.680342309966525,2548.51043142869,17701.2853265616,9563.78782692134,17766.8450463704,80702.9971012229,28.2767814070557,0.319748043764566,0.00987675890738601
7663,9,"Hepatitis_B BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.682078627291868,0.681076072157189,5.3023806477793,0.679984245101667,2555.27711200632,17704.8769049977,9567.36484379678,17770.4366248066,80804.2655938824,28.3122639434325,0.320149273007418,0.00988915255474533
7664,9,"Alcohol_consumption Measles BMI Polio Diphtheria Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.681922568097771,0.68091952083529,5.30368188732935,0.679938968391574,2557.92747435103,17706.2824219189,9568.76466673052,17771.8421417277,80843.9302709085,28.3261616850546,0.320306425818853,0.0098940068782054
7665,9,"Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.681913397253096,0.680910321070642,5.30375834495779,0.67961681915155,2558.08322333806,17706.364995902,9568.84690627098,17771.9247157109,80846.2611722963,28.3269783881684,0.320315660930134,0.00989429214333645
